name,image,original pose,odometry,deviation (original - odometry),deviation,scale,error
1,1.png,0.0,0.0,0.0,0.0,[],
2,2.png,0.0,0.0,0.0,0.0,[],
3,3.png,-0.0,-0.9708345230893352,0.9708345230893352,0.9708345230893352,0.0,-inf
4,4.png,-0.001,-0.9708345230893352,0.9698345230893352,0.9698345230893352,0.001,-96983.45230893351
5,5.png,-0.002,-0.9708345230893352,0.9688345230893352,0.9688345230893352,0.001414213562373095,-48441.726154466756
6,6.png,-0.003,-0.9708345230893352,0.9678345230893352,0.9678345230893352,0.001414213562373095,-32261.1507696445
7,7.png,-0.006,-0.9708345230893352,0.9648345230893351,0.9648345230893351,0.0031622776601683794,-16080.57538482225
8,8.png,-0.005,-0.9708345230893352,0.9658345230893352,0.9658345230893352,0.001414213562373095,-19316.690461786704
9,9.png,-0.007,-0.9708345230893352,0.9638345230893351,0.9638345230893351,0.0022360679774997894,-13769.06461556193
10,10.png,-0.009,-0.9708345230893352,0.9618345230893351,0.9618345230893351,0.002236067977499789,-10687.05025654817
11,11.png,-0.012,-0.9708345230893352,0.9588345230893351,0.9588345230893351,0.0033166247903554007,-7990.287692411125
12,12.png,-0.014,-0.9708345230893352,0.9568345230893351,0.9568345230893351,0.00282842712474619,-6834.532307780965
13,13.png,-0.016,-0.9708345230893352,0.9548345230893351,0.9548345230893351,0.002236067977499789,-5967.7157693083445
14,14.png,-0.018,-0.9708345230893352,0.9528345230893351,0.9528345230893351,0.0029999999999999988,-5293.525128274085
15,15.png,-0.022,-0.9708345230893352,0.9488345230893351,0.9488345230893351,0.004472135954999579,-4312.884195860614
16,16.png,-0.025,-0.9708345230893352,0.9458345230893351,0.9458345230893351,0.0037416573867739434,-3783.33809235734
17,17.png,-0.028,-0.9708345230893352,0.9428345230893351,0.9428345230893351,0.003162277660168379,-3367.2661538904827
18,18.png,-0.032,-0.9708345230893352,0.9388345230893351,0.9388345230893351,0.004999999999999999,-2933.8578846541723
19,19.png,-0.036,-0.9708345230893352,0.9348345230893351,0.9348345230893351,0.004472135954999577,-2596.7625641370423
20,20.png,-0.043,-0.9708345230893352,0.9278345230893351,0.9278345230893351,0.007280109889280517,-2157.754704858919
21,21.png,-0.049,-0.9708345230893352,0.9218345230893351,0.9218345230893351,0.006324555320336764,-1881.2949450802757
22,22.png,-0.054,-0.9708345230893352,0.9168345230893351,0.9168345230893351,0.005385164807134501,-1697.8417094246947
23,23.png,-0.06,-0.9708345230893352,0.9108345230893351,0.9108345230893351,0.006324555320336758,-1518.0575384822253
24,24.png,-0.067,-0.9708345230893352,0.9038345230893352,0.9038345230893352,0.007280109889280524,-1349.0067508796046
25,25.png,-0.075,-0.9708345230893352,0.8958345230893352,0.8958345230893352,0.008246211251235315,-1194.4460307857803
26,26.png,-0.084,-0.9708345230893352,0.8868345230893352,0.8868345230893352,0.009055385138137424,-1055.755384630161
27,27.png,-0.094,-0.9708345230893352,0.8768345230893352,0.8768345230893352,0.010198039027185564,-932.8026841375905
28,28.png,-0.103,-0.9708345230893352,0.8678345230893352,0.8678345230893352,0.009110433579144294,-842.5577894071216
29,29.png,-0.114,-0.9708345230893352,0.8568345230893352,0.8568345230893352,0.01104536101718727,-751.6092307801185
30,30.png,-0.126,-0.9708345230893352,0.8448345230893352,0.8448345230893352,0.012165525060596438,-670.5035897534406
31,31.png,-0.138,-0.9708345230893352,0.8328345230893351,0.8328345230893351,0.012083045973594582,-603.5032776009674
32,32.png,-0.15,-0.9708345230893352,0.8208345230893351,0.8208345230893351,0.012041594578792279,-547.2230153928901
33,33.png,-0.163,-0.9708345230893352,0.8078345230893351,0.8078345230893351,0.013076696830622032,-495.6040018952976
34,34.png,-0.176,-0.9708345230893352,0.7948345230893352,0.7948345230893352,0.012999999999999984,-451.6105244825768
35,35.png,-0.188,-0.9708345230893352,0.7828345230893352,0.7828345230893352,0.012041594578792305,-416.4013420687954
36,36.png,-0.202,-0.9708345230893352,0.7688345230893352,0.7688345230893352,0.014071247279470301,-380.6111500442253
37,37.png,-0.217,-0.9708345230893352,0.7538345230893352,0.7538345230893352,0.015033296378372894,-347.3891811471591
38,38.png,-0.23,-0.9708345230893352,0.7408345230893352,0.7408345230893352,0.013038404810405309,-322.1019665605805
39,39.png,-0.245,-0.9708345230893352,0.7258345230893352,0.7258345230893352,0.015033296378372894,-296.2589890160552
40,40.png,-0.261,-0.9708345230893352,0.7098345230893351,0.7098345230893351,0.016155494421403526,-271.9672502257989
41,41.png,-0.275,-0.9708345230893352,0.6958345230893351,0.6958345230893351,0.014035668847618211,-253.03073566884913
42,42.png,-0.29,-0.9708345230893352,0.6808345230893351,0.6808345230893351,0.015033296378372866,-234.77052520321902
43,43.png,-0.307,-0.9708345230893352,0.6638345230893352,0.6638345230893352,0.017029386365926418,-216.2327436773079
44,44.png,-0.32,-0.9708345230893352,0.6508345230893351,0.6508345230893351,0.013038404810405309,-203.3857884654172
45,45.png,-0.337,-0.9708345230893352,0.6338345230893352,0.6338345230893352,0.017058722109231997,-188.08146085736948
46,46.png,-0.353,-0.9708345230893352,0.6178345230893352,0.6178345230893352,0.01606237840420897,-175.023944217942
47,47.png,-0.367,-0.9708345230893352,0.6038345230893352,0.6038345230893352,0.014000000000000012,-164.53256759927388
48,48.png,-0.384,-0.9708345230893352,0.5868345230893351,0.5868345230893351,0.017058722109231997,-152.8214903878477
49,49.png,-0.401,-0.9708345230893352,0.5698345230893351,0.5698345230893351,0.017029386365926418,-142.10337234148008
50,50.png,-0.415,-0.9708345230893352,0.5558345230893351,0.5558345230893351,0.014035668847618157,-133.93602966008075
51,51.png,-0.431,-0.9708345230893352,0.5398345230893351,0.5398345230893351,0.016031219541881414,-125.2516294870847
52,52.png,-0.449,-0.9708345230893352,0.5218345230893351,0.5218345230893351,0.018055470085267804,-116.22149734729066
53,53.png,-0.464,-0.9708345230893352,0.5068345230893352,0.5068345230893352,0.015066519173319377,-109.23157825201189
54,54.png,-0.481,-0.9708345230893352,0.48983452308933517,0.48983452308933517,0.017029386365926363,-101.83669918697198
55,55.png,-0.499,-0.9708345230893352,0.47183452308933516,0.47183452308933516,0.018055470085267804,-94.55601665116937
56,56.png,-0.514,-0.9708345230893352,0.45683452308933514,0.45683452308933514,0.015165750888103114,-88.87831188508466
57,57.png,-0.532,-0.9708345230893352,0.4388345230893351,0.4388345230893351,0.018027756377319962,-82.4876923100254
58,58.png,-0.548,-0.9708345230893352,0.4228345230893351,0.4228345230893351,0.01627882059609972,-77.15958450535312
59,59.png,-0.582,-0.9708345230893352,0.3888345230893352,0.3888345230893352,0.03436568055487909,-66.81005551363148
60,60.png,-0.6,-0.9708345230893352,0.3708345230893352,0.3708345230893352,0.01811077027627485,-61.80575384822254
61,61.png,-0.616,-0.9708345230893352,0.35483452308933516,0.35483452308933516,0.016124515496597113,-57.60300699502194
62,62.png,-0.625,-0.9708345230893352,0.34583452308933516,0.34583452308933516,0.009055385138137424,-55.33352369429363
63,63.png,-0.644,-0.9708345230893352,0.32683452308933514,0.32683452308933514,0.019104973174542815,-50.75070234306446
64,64.png,-0.664,-0.9708345230893352,0.3068345230893351,0.3068345230893351,0.0200997512422418,-46.21001853755047
65,65.png,-0.682,-0.9708345230893352,0.2888345230893351,0.2888345230893351,0.01813835714721707,-42.35110309227787
66,66.png,-0.703,-0.9708345230893352,0.2678345230893352,0.2678345230893352,0.021095023109728894,-38.09879418055978
67,67.png,-0.723,-0.9708345230893352,0.24783452308933518,0.24783452308933518,0.020024984394500803,-34.27863389893986
68,68.png,-0.741,-0.9708345230893352,0.22983452308933516,0.22983452308933516,0.01811077027627485,-31.016804735402857
69,69.png,-0.763,-0.9708345230893352,0.20783452308933514,0.20783452308933514,0.02204540768504862,-27.239124913412205
70,70.png,-0.775,-0.9708345230893352,0.19583452308933513,0.19583452308933513,0.012041594578792305,-25.268970721204532
71,71.png,-0.795,-0.9708345230893352,0.17583452308933512,0.17583452308933512,0.020024984394500803,-22.1175500741302
72,72.png,-0.817,-0.9708345230893352,0.1538345230893352,0.1538345230893352,0.02209072203437443,-18.829194992574692
73,73.png,-0.839,-0.9708345230893352,0.1318345230893352,0.1318345230893352,0.022113344387496,-15.713292382519093
74,74.png,-0.859,-0.9708345230893352,0.11183452308933517,0.11183452308933517,0.020000000000000018,-13.01915286255357
75,75.png,-0.884,-0.9708345230893352,0.08683452308933515,0.08683452308933515,0.025099800796022288,-9.822909851734746
76,76.png,-0.907,-0.9708345230893352,0.06383452308933513,0.06383452308933513,0.023043437243605847,-7.037984905108613
77,77.png,-0.926,-0.9708345230893352,0.04483452308933511,0.04483452308933511,0.019026297590440465,-4.8417411543558435
78,78.png,-0.95,-0.9708345230893352,0.0208345230893352,0.0208345230893352,0.024020824298928538,-2.1931076936142317
79,79.png,-0.974,-0.9708345230893352,-0.0031654769106648217,0.0031654769106648217,0.02402082429892865,-0.3249976294317065
