name,image,original pose,odometry,deviation (original - odometry),deviation,scale,error
1,1.png,0.0,0.0,0.0,0.0,[],
2,2.png,0.0,0.0,0.0,0.0,[],
3,3.png,-0.000183479,-0.6378275956480285,0.6376441166480284,0.6376441166480284,0.0017912734178883495,-347529.75362195587
4,4.png,-0.00101843,-0.6378275956480285,0.6368091656480285,0.6368091656480285,0.0008698457101181795,-62528.51601465279
5,5.png,-0.00211784,-0.6378275956480285,0.6357097556480285,0.6357097556480285,0.0012460044842154462,-30016.892477620047
6,6.png,-0.00160133,-0.6378275956480285,0.6362262656480285,0.6362262656480285,0.0025640798819235337,-39731.11511356363
7,7.png,-0.00659791,-0.6378275956480285,0.6312296856480285,0.6312296856480285,0.005289862300831753,-9567.115732830978
8,8.png,-0.0136208,-0.6378275956480285,0.6242067956480285,0.6242067956480285,0.0076124557082718715,-4582.746943263453
9,9.png,-0.0268446,-0.6378275956480285,0.6109829956480285,0.6109829956480285,0.013297408185612713,-2275.9996261744577
10,10.png,-0.0407534,-0.6378275956480285,0.5970741956480284,0.5970741956480284,0.014007699815351557,-1465.0905093759745
11,11.png,-0.0519978,-0.6378275956480285,0.5858297956480285,0.5858297956480285,0.0112458115111805,-1126.643426545024
12,12.png,-0.0651436,-0.6378275956480285,0.5726839956480285,0.5726839956480285,0.013949838120629356,-879.1101438177021
13,13.png,-0.0681722,-0.6378275956480285,0.5696553956480285,0.5696553956480285,0.00471910054371636,-835.6124573477583
14,14.png,-0.0754353,-0.6378275956480285,0.5623922956480285,0.5623922956480285,0.008098705342090175,-745.5293418970011
15,15.png,-0.0839803,-0.6378275956480285,0.5538472956480285,0.5538472956480285,0.010245832283172506,-659.4966863038456
16,16.png,-0.088883,-0.6378275956480285,0.5489445956480284,0.5489445956480284,0.00497870762335971,-617.6035863416271
17,17.png,-0.101365,-0.6378275956480285,0.5364625956480285,0.5364625956480285,0.013242383164687534,-529.2384902560336
18,18.png,-0.105096,-0.6378275956480285,0.5327315956480285,0.5327315956480285,0.004283261566843658,-506.89997302278726
19,19.png,-0.108145,-0.6378275956480285,0.5296825956480284,0.5296825956480284,0.003436930329523725,-489.78926038931843
20,20.png,-0.118594,-0.6378275956480285,0.5192335956480285,0.5192335956480285,0.0108642940644526,-437.824506845227
21,21.png,-0.132775,-0.6378275956480285,0.5050525956480285,0.5050525956480285,0.014451382023962275,-380.38229760725176
22,22.png,-0.240807,-0.746599556782495,0.505792556782495,0.505792556782495,0.11008431530541714,-210.0406370174019
23,23.png,-0.446572,-0.9525031760640956,0.5059311760640957,0.5059311760640957,0.21103748515840146,-113.29218492518464
24,24.png,-0.602753,-1.107363404064267,0.504610404064267,0.504610404064267,0.15743198945551057,-83.71760971148497
25,25.png,-0.772615,-1.274888760394417,0.502273760394417,0.502273760394417,0.17489916365584376,-65.00957920755059
26,26.png,-0.896811,-1.3996303084958772,0.5028193084958772,0.5028193084958772,0.12555116083247336,-56.0674778181665
27,27.png,-1.05928,-1.5616809707070065,0.5024009707070065,0.5024009707070065,0.16426452469390002,-47.42853359895462
28,28.png,-1.21638,-1.7171986750305437,0.5008186750305437,0.5008186750305437,0.15739091519525517,-41.17287977692363
29,29.png,-1.36492,-1.863299218048357,0.49837921804835705,0.49837921804835705,0.14863637028638066,-36.51343800723538
30,30.png,-1.51083,-2.0065076281591456,0.49567762815914573,0.49567762815914573,0.14776113076171823,-32.80829928973781
31,31.png,-1.67047,-2.165148141334117,0.49467814133411725,0.49467814133411725,0.16004702466693968,-29.61311135992369
32,32.png,-1.81472,-2.308410123515576,0.49369012351557573,0.49369012351557573,0.14436495731613702,-27.204754646203032
33,33.png,-1.95372,-2.446454658345025,0.49273465834502495,0.49273465834502495,0.13903828029898796,-25.220331385511997
34,34.png,-2.05622,-2.5495426273998976,0.4933226273998974,0.4933226273998974,0.10397763445169375,-23.991724008126432
35,35.png,-2.18165,-2.673386547945524,0.491736547945524,0.491736547945524,0.1254540587498863,-22.539662546491144
36,36.png,-2.33781,-2.829757272610958,0.49194727261095794,0.49194727261095794,0.15666955078307365,-21.043081884796365
37,37.png,-2.45424,-2.9456205309382493,0.4913805309382493,0.4913805309382493,0.11693785185272541,-20.021698405137613
38,38.png,-2.64603,-3.1402264524794283,0.4941964524794282,0.4941964524794282,0.1967109577918832,-18.676902849908288
39,39.png,-2.794,-3.2887471158173947,0.4947471158173946,0.4947471158173946,0.1491598303287114,-17.70748446017876
40,40.png,-2.9493,-3.4401031312438834,0.4908031312438834,0.4908031312438834,0.15632931610459375,-16.64134307272517
41,41.png,-3.11105,-3.601031877639135,0.4899818776391349,0.4899818776391349,0.1618174205677807,-15.749726865178474
42,42.png,-3.29563,-3.7846427368533386,0.48901273685333857,0.48901273685333857,0.18716763134957387,-14.838217180124547
43,43.png,-3.47932,-3.968645839367985,0.4893258393679849,0.4893258393679849,0.1847059881758303,-14.063835443936886
44,44.png,-3.63807,-4.124602741854712,0.4865327418547123,0.4865327418547123,0.1588116089113135,-13.373374944811736
45,45.png,-3.7678,-4.246838452362432,0.4790384523624325,0.4790384523624325,0.12987313371902587,-12.714009564266481
46,46.png,-3.92489,-4.331191659093579,0.4063016590935793,0.4063016590935793,0.15818526067241553,-10.351924744224151
47,47.png,-4.1006,-4.5055769447033835,0.4049769447033835,0.4049769447033835,0.17596019151501288,-9.87604118186079
48,48.png,-4.31866,-4.722030705901351,0.4033707059013505,0.4033707059013505,0.21914486211864553,-9.340182044924825
49,49.png,-4.50524,-4.90841635323788,0.40317635323788004,0.40317635323788004,0.18758895505066323,-8.949053840369881
50,50.png,-4.71138,-5.115367895733253,0.4039878957332528,0.4039878957332528,0.20782443475202855,-8.574725361428133
51,51.png,-4.89979,-5.303105431454836,0.4033154314548355,0.4033154314548355,0.18873952969635183,-8.23127994168802
52,52.png,-5.06658,-5.469498499752046,0.40291849975204563,0.40291849975204563,0.16749605569385784,-7.952474840070534
53,53.png,-5.22021,-5.622989904872016,0.4027799048720162,0.4027799048720162,0.15673253203467336,-7.715779726716286
54,54.png,-5.36421,-5.766767869695958,0.40255786969595775,0.40255786969595775,0.14436740825061603,-7.504513613299214
55,55.png,-5.51709,-5.919764424885171,0.4026744248851717,0.4026744248851717,0.153724460838215,-7.2986742084173315
56,56.png,-5.65456,-6.056570019730626,0.4020100197306258,0.4020100197306258,0.13792388886991302,-7.1094836685900535
57,57.png,-5.74322,-6.160952677596736,0.41773267759673605,0.41773267759673605,0.1057037252323682,-7.273492528524696
58,58.png,-5.83134,-6.160952677596736,0.32961267759673607,0.32961267759673607,0.08847711340793163,-5.652434562154429
59,59.png,-5.96061,-6.301136067014717,0.340526067014717,0.340526067014717,0.1431355872381149,-5.712939900693335
60,60.png,-6.06584,-6.405743293742685,0.3399032937426849,0.3399032937426849,0.10609594778312666,-5.603565107927095
61,61.png,-6.18544,-6.525321621002829,0.3398816210028288,0.3398816210028288,0.12030172670415017,-5.4948657007881225
62,62.png,-6.31795,-6.657073376672855,0.3391233766728554,0.3391233766728554,0.1327778341629354,-5.367617291571719
63,63.png,-6.46007,-6.798690736910725,0.33862073691072503,0.33862073691072503,0.1424032336184824,-5.241750273769867
64,64.png,-6.60607,-6.9420775850371435,0.33600758503714356,0.33600758503714356,0.14686655117146305,-5.086346118602188
65,65.png,-6.77335,-7.109301038802944,0.3359510388029445,0.3359510388029445,0.17147343454016414,-4.9598948644754
66,66.png,-6.92761,-7.261857960608058,0.3342479606080584,0.3342479606080584,0.1568571681052541,-4.824866882056848
67,67.png,-7.07959,-7.4138604085573,0.33427040855730006,0.33427040855730006,0.15443816065014504,-4.7216068805863065
68,68.png,-7.23473,-7.570191817266688,0.33546181726668856,0.33546181726668856,0.15712663218245365,-4.636825662694926
69,69.png,-7.36081,-7.69827585076501,0.33746585076501034,0.33746585076501034,0.12896534128206694,-4.584629283530078
70,70.png,-7.50701,-7.846634852709781,0.3396248527097807,0.3396248527097807,0.1489236093203495,-4.524102841341369
71,71.png,-7.64688,-7.9865750144709775,0.33969501447097716,0.33969501447097716,0.14204967214323322,-4.442269454613871
72,72.png,-7.82312,-8.163571782904937,0.3404517829049363,0.3404517829049363,0.1783802644941418,-4.3518670671667605
73,73.png,-7.93652,-8.276406432178506,0.3398864321785062,0.3398864321785062,0.1145347690310671,-4.282562535954123
74,74.png,-8.04656,-8.387848210199966,0.34128821019996636,0.34128821019996636,0.11252830485704444,-4.2414175772002745
75,75.png,-8.18697,-8.52883396992771,0.34186396992770973,0.34186396992770973,0.1414812681594291,-4.17570810602347
76,76.png,-8.34906,-8.69225066202123,0.3431906620212306,0.3431906620212306,0.16406419016043608,-4.110530550998923
77,77.png,-8.52991,-8.873229543227456,0.34331954322745695,0.34331954322745695,0.1815311410199358,-4.024890570093436
78,78.png,-8.72272,-9.063690004839126,0.3409700048391251,0.3409700048391251,0.19310408946731442,-3.908987160416992
