name,image,original pose,odometry,deviation (original - odometry),deviation,scale,error
1,1.png,0.0,0.0,0.0,0.0,[],
2,2.png,0.0,0.0,0.0,0.0,[],
3,3.png,-0.000183479,-0.625456881840681,0.625273402840681,0.625273402840681,0.0017912734178883495,-340787.44861301896
4,4.png,-0.00101843,-0.625456881840681,0.624438451840681,0.624438451840681,0.0008698457101181795,-61313.83127369392
5,5.png,-0.00211784,-0.625456881840681,0.623339041840681,0.623339041840681,0.0012460044842154462,-29432.773100927403
6,6.png,-0.00160133,-0.625456881840681,0.6238555518406811,0.6238555518406811,0.0025640798819235337,-38958.587664046834
7,7.png,-0.00659791,-0.625456881840681,0.6188589718406811,0.6188589718406811,0.005289862300831753,-9379.621301907438
8,8.png,-0.0136208,-0.625456881840681,0.6118360818406811,0.6118360818406811,0.0076124557082718715,-4491.924716908559
9,9.png,-0.0268446,-0.625456881840681,0.598612281840681,0.598612281840681,0.013297408185612713,-2229.916936146119
10,10.png,-0.0407534,-0.625456881840681,0.584703481840681,0.584703481840681,0.014007699815351557,-1434.7354621716984
11,11.png,-0.0519978,-0.625456881840681,0.5734590818406811,0.5734590818406811,0.0112458115111805,-1102.8525857645536
12,12.png,-0.0651436,-0.625456881840681,0.5603132818406811,0.5603132818406811,0.013949838120629356,-860.120229524744
13,13.png,-0.0681722,-0.625456881840681,0.557284681840681,0.557284681840681,0.00471910054371636,-817.4661839293451
14,14.png,-0.0754353,-0.625456881840681,0.5500215818406811,0.5500215818406811,0.008098705342090175,-729.1302372240597
15,15.png,-0.0839803,-0.625456881840681,0.541476581840681,0.541476581840681,0.010245832283172506,-644.7661914052237
16,16.png,-0.088883,-0.625456881840681,0.536573881840681,0.536573881840681,0.00497870762335971,-603.685611242511
17,17.png,-0.101365,-0.625456881840681,0.524091881840681,0.524091881840681,0.013242383164687534,-517.0343627886165
18,18.png,-0.105096,-0.625456881840681,0.5203608818406811,0.5203608818406811,0.004283261566843658,-495.12910276383604
19,19.png,-0.108145,-0.625456881840681,0.517311881840681,0.517311881840681,0.003436930329523725,-478.35025367856207
20,20.png,-0.118594,-0.625456881840681,0.5068628818406811,0.5068628818406811,0.0108642940644526,-427.3933604066657
21,21.png,-0.132775,-0.625456881840681,0.49268188184068107,0.49268188184068107,0.014451382023962275,-371.0652471027536
22,22.png,-0.240807,-0.7343301269660621,0.49352312696606215,0.49352312696606215,0.11008431530541714,-204.94550696867705
23,23.png,-0.446572,-0.9406830377475884,0.4941110377475884,0.4941110377475884,0.21103748515840146,-110.64532432566045
24,24.png,-0.602753,-1.095437167308397,0.4926841673083969,0.4926841673083969,0.15743198945551057,-81.73898218812631
25,25.png,-0.772615,-1.2630112047595445,0.4903962047595445,0.4903962047595445,0.17489916365584376,-63.47226040907107
26,26.png,-0.896811,-1.3878060103975003,0.49099501039750026,0.49099501039750026,0.12555116083247336,-54.74899509456287
27,27.png,-1.05928,-1.5500430886206198,0.4907630886206198,0.4907630886206198,0.16426452469390002,-46.32987393518426
28,28.png,-1.21638,-1.7057521970437608,0.4893721970437608,0.4893721970437608,0.15739091519525517,-40.23185164535431
29,29.png,-1.36492,-1.8519483089028932,0.4870283089028933,0.4870283089028933,0.14863637028638066,-35.681820832202135
30,30.png,-1.51083,-1.995049491934578,0.48421949193457814,0.48421949193457814,0.14776113076171823,-32.04989919015232
31,31.png,-1.67047,-2.1536302982431277,0.4831602982431278,0.4831602982431278,0.16004702466693968,-28.92361420696737
32,32.png,-1.81472,-2.2970343016754438,0.48231430167544365,0.48231430167544365,0.14436495731613702,-26.57789089641617
33,33.png,-1.95372,-2.435217043796673,0.48149704379667324,0.48149704379667324,0.13903828029898796,-24.645140746712592
34,34.png,-2.05622,-2.538384668421841,0.482164668421841,0.482164668421841,0.10397763445169375,-23.449079788244497
35,35.png,-2.18165,-2.66238144399374,0.48073144399374,0.48073144399374,0.1254540587498863,-22.035223064824333
36,36.png,-2.33781,-2.818905847168997,0.481095847168997,0.481095847168997,0.15666955078307365,-20.578911338774194
37,37.png,-2.45424,-2.9349917200345894,0.48075172003458944,0.48075172003458944,0.11693785185272541,-19.588618881388513
38,38.png,-2.64603,-3.1298247147429903,0.4837947147429902,0.4837947147429902,0.1967109577918832,-18.283795525484976
39,39.png,-2.794,-3.2783659442092974,0.48436594420929735,0.48436594420929735,0.1491598303287114,-17.335932147791603
40,40.png,-2.9493,-3.4296879252502204,0.48038792525022034,0.48038792525022034,0.15632931610459375,-16.288201446113327
41,41.png,-3.11105,-3.590685351078143,0.47963535107814304,0.47963535107814304,0.1618174205677807,-15.417153407310813
42,42.png,-3.29563,-3.7745487299978238,0.4789187299978237,0.4789187299978237,0.18716763134957387,-14.531932589454025
43,43.png,-3.47932,-3.9586454089809484,0.47932540898094844,0.47932540898094844,0.1847059881758303,-13.776410591177255
44,44.png,-3.63807,-4.114748858195657,0.47667885819565736,0.47667885819565736,0.1588116089113135,-13.102520242756663
45,45.png,-3.7678,-4.236898674791886,0.4690986747918866,0.4690986747918866,0.12987313371902587,-12.450201040179591
46,46.png,-3.92489,-4.32057351961183,0.39568351961182957,0.39568351961182957,0.15818526067241553,-10.0813913157268
47,47.png,-4.1006,-4.495146468458239,0.3945464684582394,0.3945464684582394,0.17596019151501288,-9.621676546316134
48,48.png,-4.31866,-4.711640176980912,0.39298017698091137,0.39298017698091137,0.21914486211864553,-9.099585912781079
49,49.png,-4.50524,-4.898185916845455,0.39294591684545566,0.39294591684545566,0.18758895505066323,-8.721975229853586
50,50.png,-4.71138,-5.105221139914699,0.3938411399146986,0.3938411399146986,0.20782443475202855,-8.359358402733353
51,51.png,-4.89979,-5.2930286734313725,0.3932386734313722,0.3932386734313722,0.18873952969635183,-8.025623004891479
52,52.png,-5.06658,-5.459585622296782,0.3930056222967817,0.3930056222967817,0.16749605569385784,-7.756822596244048
53,53.png,-5.22021,-5.6127971172743365,0.3925871172743367,0.3925871172743367,0.15673253203467336,-7.520523451630044
54,54.png,-5.36421,-5.756544707581514,0.39233470758151423,0.39233470758151423,0.14436740825061603,-7.3139326682123595
55,55.png,-5.51709,-5.906196190059076,0.389106190059076,0.389106190059076,0.153724460838215,-7.052743204462425
56,56.png,-5.65456,-6.042971031472605,0.3884110314726046,0.3884110314726046,0.13792388886991302,-6.868987710318833
57,57.png,-5.74322,-6.147500318238611,0.40428031823861144,0.40428031823861144,0.1057037252323682,-7.0392622646984
58,58.png,-5.83134,-6.147500318238611,0.31616031823861146,0.31616031823861146,0.08847711340793163,-5.421743857134234
59,59.png,-5.96061,-6.287888726936149,0.32727872693614923,0.32727872693614923,0.1431355872381149,-5.49069184087114
60,60.png,-6.06584,-6.3925660663452595,0.3267260663452598,0.3267260663452598,0.10609594778312666,-5.38632846143749
61,61.png,-6.18544,-6.512242709040037,0.32680270904003716,0.32680270904003716,0.12030172670415017,-5.283418949016354
62,62.png,-6.31795,-6.644024962993571,0.3260749629935713,0.3260749629935713,0.1327778341629354,-5.161088058524859
63,63.png,-6.46007,-6.785668662111598,0.3255986621115978,0.3255986621115978,0.1424032336184824,-5.040172352801097
64,64.png,-6.60607,-6.929330055996421,0.32326005599642116,0.32326005599642116,0.14686655117146305,-4.89337921027814
65,65.png,-6.77335,-7.096049474793606,0.3226994747936063,0.3226994747936063,0.17147343454016414,-4.764252176450446
66,66.png,-6.92761,-7.248753977268582,0.3211439772685827,0.3211439772685827,0.1568571681052541,-4.635710977791514
67,67.png,-7.07959,-7.400901821554558,0.3213118215545583,0.3213118215545583,0.15443816065014504,-4.538565390856792
68,68.png,-7.23473,-7.557359333642127,0.3226293336421273,0.3226293336421273,0.15712663218245365,-4.459452303570794
69,69.png,-7.36081,-7.6854900203822805,0.3246800203822806,0.3246800203822806,0.12896534128206694,-4.410927878620432
70,70.png,-7.50701,-7.833952831514746,0.3269428315147458,0.3269428315147458,0.1489236093203495,-4.355167123991387
71,71.png,-7.64688,-7.973156978119229,0.3262769781192283,0.3262769781192283,0.14204967214323322,-4.266798722083101
72,72.png,-7.82312,-8.150402232729233,0.3272822327292326,0.3272822327292326,0.1783802644941418,-4.183525661490973
73,73.png,-7.93652,-8.263522293678525,0.3270022936785253,0.3270022936785253,0.1145347690310671,-4.120222637611009
74,74.png,-8.04656,-8.375077737533386,0.328517737533387,0.328517737533387,0.11252830485704444,-4.082710344959672
75,75.png,-8.18697,-8.516121072282687,0.32915107228268603,0.32915107228268603,0.1414812681594291,-4.020426021869947
76,76.png,-8.34906,-8.679612746429713,0.33055274642971355,0.33055274642971355,0.16406419016043608,-3.9591612280869173
77,77.png,-8.52991,-8.860654934088041,0.33074493408804173,0.33074493408804173,0.1815311410199358,-3.8774727293493334
78,78.png,-8.72272,-9.05119405946328,0.3284740594632787,0.3284740594632787,0.19310408946731442,-3.7657297203541864
79,79.png,-8.88886,-9.215895992603409,0.32703599260340965,0.32703599260340965,0.16620644724257702,-3.6791668740806998
