name,image,original pose,odometry,deviation (original - odometry),deviation,scale,error
0,000000.png,0.0,0.0,0.0,0.0,[],
1,000001.png,0.0,0.0,0.0,0.0,[],
2,000002.png,1.716275,1.716275,0.0,0.0,0.8593272951343508,0.0
3,000003.png,2.574964,0.9988864847665659,1.576077515233434,1.576077515233434,0.8604375314945432,61.20774951546639
4,000004.png,3.432648,0.9984278554400607,2.434220144559939,2.434220144559939,0.8594303561549744,70.91377107585569
5,000005.png,4.291335,0.9980248693201563,3.293310130679844,3.293310130679844,0.8604352755739623,76.74325427121966
6,000006.png,5.148987,0.997438571487356,4.151548428512644,4.151548428512644,0.8593980295193723,80.62845038281597
7,000007.png,6.007777,0.9960331267452923,5.011743873254708,5.011743873254708,0.8605382312593032,83.42093711625294
8,000008.png,6.865477,0.9950418499121584,5.870435150087842,5.870435150087842,0.8594458686079657,85.50658825436079
9,000009.png,7.724036,0.9925643421921686,6.731471657807831,6.731471657807831,0.8603064855493124,87.14966706276138
10,000010.png,8.582886,0.9909818533978922,7.591904146602108,7.591904146602108,0.8605979454453111,88.45397861048262
11,000011.png,9.440275,0.9895647242749745,8.450710275725026,8.450710275725026,0.8591338309164989,89.51762820177406
12,000012.png,10.29896,0.9878421097933328,9.311117890206667,9.311117890206667,0.8604323432237826,90.40833142576209
13,000013.png,11.15757,0.986813793926224,10.170756206073776,10.170756206073776,0.8603570585825695,91.15565670727386
14,000014.png,12.01541,0.9860698350155422,11.029340164984458,11.029340164984458,0.8595925592571222,91.79329015809246
15,000015.png,12.86965,0.9846755508813159,11.884974449118683,11.884974449118683,0.8558709757184264,92.34885524562581
16,000016.png,13.73146,0.9835077995295664,12.747952200470435,12.747952200470435,0.8636670402163615,92.83755842765761
17,000017.png,14.60026,0.9812928319649731,13.618967168035027,13.618967168035027,0.8707243304701037,93.27893590960042
18,000018.png,15.47957,0.9791835244642759,14.500386475535725,14.500386475535725,0.8816147302827979,93.6743493232417
19,000019.png,16.3694,0.9763960622453355,15.393003937754663,15.393003937754663,0.8919222529251115,94.03523609756415
20,000020.png,17.26896,0.9743898703242759,16.294570129675723,16.294570129675723,0.9017212569254713,94.35756484279148
21,000021.png,18.17318,0.9698393317035777,17.20334066829642,17.20334066829642,0.9061650813918662,94.66334823237553
22,000022.png,19.08411,0.9657017304826715,18.118408269517328,18.118408269517328,0.9130454314025128,94.93976019587672
23,000023.png,19.99722,0.9609728240043692,19.03624717599563,19.03624717599563,0.9151001350739488,95.19446791101778
24,000024.png,20.91368,0.9597609956334898,19.953919004366508,19.953919004366508,0.9185072472037503,95.41084593608828
25,000025.png,21.84042,0.9577807697156282,20.882639230284372,20.882639230284372,0.9286963158188442,95.61464124904361
26,000026.png,22.77432,0.9561589604361846,21.818161039563815,21.818161039563815,0.9361470997125162,95.80159161530976
27,000027.png,23.70953,0.9535094467473589,22.756020553252643,22.756020553252643,0.9373331218277537,95.97837052549183
28,000028.png,24.65175,0.9496911896900925,23.702058810309907,23.702058810309907,0.9440082354918351,96.1475709039314
29,000029.png,25.59694,0.9469424395832496,24.64999756041675,24.64999756041675,0.9468808970873582,96.30056389715627
30,000030.png,26.54471,0.9454067651501595,25.599303234849838,25.599303234849838,0.9494282507733837,96.4384362641364
31,000031.png,27.49627,0.9405101784615509,26.555759821538448,26.555759821538448,0.953304292280991,96.57949904310094
32,000032.png,28.45466,0.9377331371693612,27.51692686283064,27.51692686283064,0.9600350121662244,96.70446549995903
33,000033.png,29.42293,0.9355136891994984,28.4874163108005,28.4874163108005,0.9698696057297654,96.82046047351675
34,000034.png,30.39839,0.9333790382358325,29.46501096176417,29.46501096176417,0.9770302922243949,96.92951160164787
35,000035.png,31.37765,0.9285809512923635,30.449069048707635,30.449069048707635,0.9808297460826165,97.04062939292022
36,000036.png,32.35714,0.9249528894349404,31.43218711056506,31.43218711056506,0.9806181847538847,97.14142569635345
37,000037.png,33.33631,0.9234441824827412,32.41286581751726,32.41286581751726,0.9805704148810491,97.22991482115825
38,000038.png,34.32021,0.9216604787641732,33.39854952123583,33.39854952123583,0.985830712024134,97.31452552660903
39,000039.png,35.33097,0.9210902322571415,34.40987976774286,34.40987976774286,1.0133524519065396,97.3929664759922
40,000040.png,36.38751,0.9189219442347835,35.46858805576522,35.46858805576522,1.0604483140860739,97.47462262673433
41,000041.png,37.4285,0.9154867341556413,36.51301326584436,36.51301326584436,1.044633825550849,97.55403840881776
42,000042.png,38.47151,0.9128809514695394,37.55862904853046,37.55862904853046,1.0465413210294208,97.62712471782486
43,000043.png,39.50365,0.9103030839817076,38.59334691601829,38.59334691601829,1.0350626550581352,97.69564816420329
44,000044.png,40.53855,0.9074954257497785,39.63105457425022,39.63105457425022,1.0378776040213031,97.76140136795772
45,000045.png,41.56111,0.90517775008054,40.65593224991946,40.65593224991946,1.0257773769103105,97.82205588329921
46,000046.png,42.58303,0.9009144691388709,41.68211553086113,41.68211553086113,1.0248615916639685,97.88433451274166
47,000047.png,43.59302,0.8969585379474129,42.69606146205259,42.69606146205259,1.0125195944750915,97.94242624634079
48,000048.png,44.5979,0.8946789008264853,43.70322109917352,43.70322109917352,1.0079138655867375,97.99389903823614
49,000049.png,45.59882,0.8925898647663213,44.70623013523368,44.70623013523368,1.0036559284864517,98.04251543183284
50,000050.png,46.59803,0.8905744469984048,45.707455553001594,45.707455553001594,1.0016961350459508,98.08881524176364
51,000051.png,47.59275,0.887357918257903,46.7053920817421,46.7053920817421,0.9976280354971996,98.13551871186704
52,000052.png,48.57856,0.8828941981031678,47.69566580189684,47.69566580189684,0.9890364065311253,98.18254349634249
53,000053.png,49.556,0.8752917711624464,48.68070822883755,48.68070822883755,0.980540773159377,98.23373199781571
54,000054.png,50.53773,0.873861483702583,49.66386851629742,49.66386851629742,0.9844870122886394,98.27087310074556
55,000055.png,51.51845,0.8689527935812574,50.649497206418744,50.649497206418744,0.9835644659222883,98.31331728035052
56,000056.png,52.49501,0.8653123910952758,51.62969760890473,51.62969760890473,0.9791459422706088,98.35162924800801
57,000057.png,53.46498,0.8629685540070634,52.602011445992936,52.602011445992936,0.972597605605727,98.38591812059583
58,000058.png,54.42804,0.8580438396585418,53.56999616034146,53.56999616034146,0.9654274173825866,98.4235261095962
59,000059.png,55.39178,0.8561524857674567,54.53562751423254,54.53562751423254,0.9658499045928353,98.45436906745466
60,000060.png,56.35039,0.8541582710846647,55.49623172891533,55.49623172891533,0.9610094431050095,98.48420166908399
61,000061.png,57.31251,0.8515679077071372,56.46094209229287,56.46094209229287,0.964334516341716,98.51416748680674
62,000062.png,58.274,0.8489383542853554,57.42506164571464,57.42506164571464,0.9640332357631638,98.54319532847349
