name,image,original pose,odometry,deviation (original - odometry),deviation,scale,error
1,1.png,0.0,0.0,0.0,0.0,[],
2,2.png,0.0,0.0,0.0,0.0,[],
3,3.png,-0.000183479,-0.6237322204894048,0.6235487414894048,0.6235487414894048,0.0017912734178883495,-339847.4710944602
4,4.png,-0.00101843,-0.6245930459272199,0.6235746159272199,0.6235746159272199,0.0008698457101181795,-61229.01092143984
5,5.png,-0.00211784,-0.6258234115016861,0.623705571501686,0.623705571501686,0.0012460044842154462,-29450.079869191533
6,6.png,-0.00160133,-0.6282720092283792,0.6266706792283793,0.6266706792283793,0.0025640798819235337,-39134.386992586115
7,7.png,-0.00659791,-0.6333507314202478,0.6267528214202478,0.6267528214202478,0.005289862300831753,-9499.262969944237
8,8.png,-0.0136208,-0.64091687173052,0.62729607173052,0.62729607173052,0.0076124557082718715,-4605.427520634031
9,9.png,-0.0268446,-0.6534864480135679,0.6266418480135679,0.6266418480135679,0.013297408185612713,-2334.3311057477777
10,10.png,-0.0407534,-0.6672753823895348,0.6265219823895347,0.6265219823895347,0.014007699815351557,-1537.3489877888342
11,11.png,-0.0519978,-0.6784306786126569,0.626432878612657,0.626432878612657,0.0112458115111805,-1204.729582045119
12,12.png,-0.0651436,-0.6920915867946379,0.6269479867946379,0.6269479867946379,0.013949838120629356,-962.4091803256773
13,13.png,-0.0681722,-0.6967972919156691,0.6286250919156691,0.6286250919156691,0.00471910054371636,-922.1135476274333
14,14.png,-0.0754353,-0.7048365863632484,0.6294012863632484,0.6294012863632484,0.008098705342090175,-834.3590949638278
15,15.png,-0.0839803,-0.7150210573032154,0.6310407573032154,0.6310407573032154,0.010245832283172506,-751.4152215498343
16,16.png,-0.088883,-0.7199644963558979,0.6310814963558978,0.6310814963558978,0.00497870762335971,-710.0137218094549
17,17.png,-0.101365,-0.7331219582733679,0.6317569582733679,0.6317569582733679,0.013242383164687534,-623.2496012167592
18,18.png,-0.105096,-0.737330025178681,0.632234025178681,0.632234025178681,0.004283261566843658,-601.5776291949085
19,19.png,-0.108145,-0.7407394102033777,0.6325944102033777,0.6325944102033777,0.003436930329523725,-584.9502151771952
20,20.png,-0.118594,-0.7515384510090588,0.6329444510090588,0.6329444510090588,0.0108642940644526,-533.7069759086115
21,21.png,-0.132775,-0.765797156548714,0.6330221565487141,0.6330221565487141,0.014451382023962275,-476.7630627367456
22,22.png,-0.240807,-0.8747743898367271,0.6339673898367271,0.6339673898367271,0.11008431530541714,-263.26784098332985
23,23.png,-0.446572,-1.08132955274495,0.63475755274495,0.63475755274495,0.21103748515840146,-142.14002506761508
24,24.png,-0.602753,-1.2362970525095835,0.6335440525095836,0.6335440525095836,0.15743198945551057,-105.10840302903239
25,25.png,-0.772615,-1.404177024860381,0.631562024860381,0.631562024860381,0.17489916365584376,-81.7434329983732
26,26.png,-0.896811,-1.5290500209318818,0.6322390209318818,0.6322390209318818,0.12555116083247336,-70.49858007226516
27,27.png,-1.05928,-1.6915436435057618,0.6322636435057618,0.6322636435057618,0.16426452469390002,-59.688056369020636
28,28.png,-1.21638,-1.8474501373410712,0.6310701373410712,0.6310701373410712,0.15739091519525517,-51.88100242860547
29,29.png,-1.36492,-1.9939018614971025,0.6289818614971026,0.6289818614971026,0.14863637028638066,-46.08195802663179
30,30.png,-1.51083,-2.1370912722513267,0.6262612722513268,0.6262612722513268,0.14776113076171823,-41.45147185661701
31,31.png,-1.67047,-2.2957494448262734,0.6252794448262735,0.6252794448262735,0.16004702466693968,-37.431348352635695
32,32.png,-1.81472,-2.4392687628311287,0.6245487628311286,0.6245487628311286,0.14436495731613702,-34.415709466536356
33,33.png,-1.95372,-2.577559326270103,0.623839326270103,0.623839326270103,0.13903828029898796,-31.930846092075782
34,34.png,-2.05622,-2.6808559428605534,0.6246359428605532,0.6246359428605532,0.10397763445169375,-30.37787507467845
35,35.png,-2.18165,-2.8050103578002195,0.6233603578002196,0.6233603578002196,0.1254540587498863,-28.57288555910525
36,36.png,-2.33781,-2.9615749349921554,0.6237649349921552,0.6237649349921552,0.15666955078307365,-26.681592387411946
37,37.png,-2.45424,-3.0777966196260373,0.6235566196260374,0.6235566196260374,0.11693785185272541,-25.407320377226245
38,38.png,-2.64603,-3.272725036032438,0.6266950360324377,0.6266950360324377,0.1967109577918832,-23.684351123473192
39,39.png,-2.794,-3.4213566023764903,0.6273566023764903,0.6273566023764903,0.1491598303287114,-22.453708030654624
40,40.png,-2.9493,-3.5729088571144723,0.6236088571144722,0.6236088571144722,0.15632931610459375,-21.144300583679932
41,41.png,-3.11105,-3.7340549839288357,0.6230049839288356,0.6230049839288356,0.1618174205677807,-20.025553556800297
42,42.png,-3.29563,-3.9182574705770876,0.6226274705770876,0.6226274705770876,0.18716763134957387,-18.892517381413796
43,43.png,-3.47932,-4.102496688717413,0.6231766887174133,0.6231766887174133,0.1847059881758303,-17.910875938902233
44,44.png,-3.63807,-4.25871777068344,0.6206477706834397,0.6206477706834397,0.1588116089113135,-17.05980837871288
45,45.png,-3.7678,-4.381094363726617,0.613294363726617,0.613294363726617,0.12987313371902587,-16.277253668629363
46,46.png,-3.92489,-4.464315952147396,0.5394259521473956,0.5394259521473956,0.15818526067241553,-13.743721534804687
47,47.png,-4.1006,-4.639095415789818,0.5384954157898179,0.5384954157898179,0.17596019151501288,-13.132112758860115
48,48.png,-4.31866,-4.855908088703711,0.537248088703711,0.537248088703711,0.21914486211864553,-12.440157102057373
49,49.png,-4.50524,-5.042638086781615,0.5373980867816153,0.5373980867816153,0.18758895505066323,-11.928289875381008
50,50.png,-4.71138,-5.249833179412516,0.5384531794125156,0.5384531794125156,0.20782443475202855,-11.428778392159316
51,51.png,-4.89979,-5.437797979129723,0.5380079791297225,0.5380079791297225,0.18873952969635183,-10.980225257199237
52,52.png,-5.06658,-5.6045183380705925,0.5379383380705924,0.5379383380705924,0.16749605569385784,-10.617385654042618
53,53.png,-5.22021,-5.757902814717208,0.5376928147172082,0.5376928147172082,0.15673253203467336,-10.300214257993611
54,54.png,-5.36421,-5.901725440197381,0.5375154401973807,0.5375154401973807,0.14436740825061603,-10.020402635194758
55,55.png,-5.51709,-6.051604243652869,0.5345142436528691,0.5345142436528691,0.153724460838215,-9.688336489940696
56,56.png,-5.65456,-6.188477657761787,0.533917657761787,0.533917657761787,0.13792388886991302,-9.44224940157655
57,57.png,-5.74322,-6.293126676340679,0.5499066763406786,0.5499066763406786,0.1057037252323682,-9.574884408758129
58,58.png,-5.83134,-6.381426553847618,0.5500865538476178,0.5500865538476178,0.08847711340793163,-9.43327869490748
59,59.png,-5.96061,-6.522071379967159,0.5614613799671586,0.5614613799671586,0.1431355872381149,-9.419528873171682
60,60.png,-6.06584,-6.626678245813541,0.5608382458135415,0.5608382458135415,0.10609594778312666,-9.2458463430216
61,61.png,-6.18544,-6.746430596141166,0.5609905961411661,0.5609905961411661,0.12030172670415017,-9.069534198717733
62,62.png,-6.31795,-6.878378679008024,0.560428679008024,0.560428679008024,0.1327778341629354,-8.87041966156782
63,63.png,-6.46007,-7.02016959802994,0.5600995980299404,0.5600995980299404,0.1424032336184824,-8.670178466021891
64,64.png,-6.60607,-7.1638838191969025,0.5578138191969026,0.5578138191969026,0.14686655117146305,-8.443958650103657
65,65.png,-6.77335,-7.331031007855937,0.5576810078559369,0.5576810078559369,0.17147343454016414,-8.233459187195951
66,66.png,-6.92761,-7.484076976872372,0.5564669768723727,0.5564669768723727,0.1568571681052541,-8.032596766740228
67,67.png,-7.07959,-7.636464857309575,0.556874857309575,0.556874857309575,0.15443816065014504,-7.865919598586571
68,68.png,-7.23473,-7.793023557864164,0.5582935578641637,0.5582935578641637,0.15712663218245365,-7.716854089429235
69,69.png,-7.36081,-7.921302081524772,0.5604920815247718,0.5604920815247718,0.12896534128206694,-7.614543528834079
70,70.png,-7.50701,-8.069850913041579,0.5628409130415788,0.5628409130415788,0.1489236093203495,-7.4975378085493265
71,71.png,-7.64688,-8.20935138936895,0.562471389368949,0.562471389368949,0.14204967214323322,-7.355567098855337
72,72.png,-7.82312,-8.386760051247935,0.5636400512479343,0.5636400512479343,0.1783802644941418,-7.2047987407573215
73,73.png,-7.93652,-8.499930046837836,0.563410046837836,0.563410046837836,0.1145347690310671,-7.098955799743918
74,74.png,-8.04656,-8.611585741260347,0.5650257412603477,0.5650257412603477,0.11252830485704444,-7.021953993512106
75,75.png,-8.18697,-8.752731018948028,0.5657610189480273,0.5657610189480273,0.1414812681594291,-6.910505583238089
76,76.png,-8.34906,-8.916344112312157,0.5672841123121568,0.5672841123121568,0.16406419016043608,-6.794586603906988
77,77.png,-8.52991,-9.097458259651843,0.5675482596518435,0.5675482596518435,0.1815311410199358,-6.6536254151783965
78,78.png,-8.72272,-9.288318567762314,0.5655985677623132,0.5655985677623132,0.19310408946731442,-6.484199513022465
