name,image,original pose,odometry,deviation (original - odometry),deviation,scale,error
2,1.png,0.0,0.0,0.0,0.0,0.049010203019370875,
3,2.png,0.0,0.0,0.0,0.0,0.049010203019370875,
4,3.png,-0.0,-0.9722900147634204,0.9722900147634204,0.9722900147634204,0.049010203019370875,-inf
5,4.png,-0.001,-0.9722900147634204,0.9712900147634204,0.9712900147634204,0.049010203019370875,-97129.00147634203
6,5.png,-0.002,-0.9722900147634204,0.9702900147634204,0.9702900147634204,0.049010203019370875,-48514.50073817102
7,6.png,-0.003,-0.9722900147634204,0.9692900147634204,0.9692900147634204,0.049010203019370875,-32309.667158780678
8,7.png,-0.006,-0.9722900147634204,0.9662900147634204,0.9662900147634204,0.049010203019370875,-16104.833579390339
9,8.png,-0.005,-0.9722900147634204,0.9672900147634204,0.9672900147634204,0.049010203019370875,-19345.800295268407
10,9.png,-0.007,-0.9722900147634204,0.9652900147634204,0.9652900147634204,0.049010203019370875,-13789.857353763147
11,10.png,-0.009,-0.9722900147634204,0.9632900147634204,0.9632900147634204,0.049010203019370875,-10703.222386260226
12,11.png,-0.012,-0.9722900147634204,0.9602900147634204,0.9602900147634204,0.049010203019370875,-8002.416789695169
13,12.png,-0.014,-0.9722900147634204,0.9582900147634204,0.9582900147634204,0.049010203019370875,-6844.928676881574
14,13.png,-0.016,-0.9722900147634204,0.9562900147634203,0.9562900147634203,0.049010203019370875,-5976.812592271377
15,14.png,-0.018,-0.9722900147634204,0.9542900147634203,0.9542900147634203,0.049010203019370875,-5301.611193130113
16,15.png,-0.022,-0.9722900147634204,0.9502900147634203,0.9502900147634203,0.049010203019370875,-4319.500067106456
17,16.png,-0.025,-0.9722900147634204,0.9472900147634203,0.9472900147634203,0.049010203019370875,-3789.160059053681
18,17.png,-0.028,-0.9722900147634204,0.9442900147634203,0.9442900147634203,0.049010203019370875,-3372.464338440787
19,18.png,-0.032,-0.9722900147634204,0.9402900147634203,0.9402900147634203,0.049010203019370875,-2938.4062961356885
20,19.png,-0.036,-0.9722900147634204,0.9362900147634203,0.9362900147634203,0.049010203019370875,-2600.8055965650565
21,20.png,-0.043,-0.9722900147634204,0.9292900147634203,0.9292900147634203,0.049010203019370875,-2161.139569217257
22,21.png,-0.049,-0.9722900147634204,0.9232900147634203,0.9232900147634203,0.049010203019370875,-1884.2653362518781
23,22.png,-0.054,-0.9722900147634204,0.9182900147634203,0.9182900147634203,0.049010203019370875,-1700.5370643767044
24,23.png,-0.06,-0.9722900147634204,0.9122900147634203,0.9122900147634203,0.049010203019370875,-1520.4833579390338
25,24.png,-0.067,-0.9722900147634204,0.9052900147634204,0.9052900147634204,0.049010203019370875,-1351.1791265125676
26,25.png,-0.075,-0.9722900147634204,0.8972900147634204,0.8972900147634204,0.049010203019370875,-1196.3866863512274
27,26.png,-0.084,-0.9722900147634204,0.8882900147634204,0.8882900147634204,0.049010203019370875,-1057.4881128135958
28,27.png,-0.094,-0.9722900147634204,0.8782900147634204,0.8782900147634204,0.049010203019370875,-934.3510795355536
29,28.png,-0.103,-0.9722900147634204,0.8692900147634204,0.8692900147634204,0.049010203019370875,-843.9708881198258
30,29.png,-0.114,-0.9722900147634204,0.8582900147634204,0.8582900147634204,0.049010203019370875,-752.8859778626495
31,30.png,-0.126,-0.9722900147634204,0.8462900147634204,0.8462900147634204,0.049010203019370875,-671.6587418757304
